"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"EST","GDPHRWKD","TOT","USD","A","2015",35.202888,
"EST","GDPHRWKD","TOT","USD","A","2016",36.138433,
"EST","GDPHRWKD","TOT","USD","A","2017",37.10628,
"EST","GDPHRWKD","TOT","USD","A","2018",39.221584,
"EST","GDPHRWKD","TOT","USD","A","2019",40.976822,
"EST","GDPHRWKD","TOT","USD","A","2020",42.297175,
"ISR","GDPHRWKD","TOT","USD","A","1981",26.298143,
"ISR","GDPHRWKD","TOT","USD","A","1982",26.753321,
"ISR","GDPHRWKD","TOT","USD","A","1983",26.89903,
"ISR","GDPHRWKD","TOT","USD","A","1984",26.680523,
"ISR","GDPHRWKD","TOT","USD","A","1985",27.592047,
"ISR","GDPHRWKD","TOT","USD","A","1986",28.341837,
"ISR","GDPHRWKD","TOT","USD","A","1987",29.516767,
"ISR","GDPHRWKD","TOT","USD","A","1988",30.070398,
"ISR","GDPHRWKD","TOT","USD","A","1989",29.687274,
"ISR","GDPHRWKD","TOT","USD","A","1990",31.22537,
"ISR","GDPHRWKD","TOT","USD","A","1991",32.003215,
"ISR","GDPHRWKD","TOT","USD","A","1992",31.82059,
"ISR","GDPHRWKD","TOT","USD","A","1993",31.610556,
"ISR","GDPHRWKD","TOT","USD","A","1994",31.180296,
"ISR","GDPHRWKD","TOT","USD","A","1995",30.863946,
"ISR","GDPHRWKD","TOT","USD","A","1996",30.887185,
"ISR","GDPHRWKD","TOT","USD","A","1997",31.218186,
"ISR","GDPHRWKD","TOT","USD","A","1998",32.095809,
"ISR","GDPHRWKD","TOT","USD","A","1999",32.06488,
"ISR","GDPHRWKD","TOT","USD","A","2000",33.382209,
"ISR","GDPHRWKD","TOT","USD","A","2001",33.68487,
"ISR","GDPHRWKD","TOT","USD","A","2002",33.08037,
"ISR","GDPHRWKD","TOT","USD","A","2003",33.384048,
"ISR","GDPHRWKD","TOT","USD","A","2004",34.873945,
"ISR","GDPHRWKD","TOT","USD","A","2005",35.247749,
"ISR","GDPHRWKD","TOT","USD","A","2006",36.539774,
"ISR","GDPHRWKD","TOT","USD","A","2007",36.925865,
"ISR","GDPHRWKD","TOT","USD","A","2008",36.887894,
"ISR","GDPHRWKD","TOT","USD","A","2009",36.489052,
"ISR","GDPHRWKD","TOT","USD","A","2010",37.506819,
"ISR","GDPHRWKD","TOT","USD","A","2011",38.330518,
"ISR","GDPHRWKD","TOT","USD","A","2012",38.341192,
"ISR","GDPHRWKD","TOT","USD","A","2013",39.162214,
"ISR","GDPHRWKD","TOT","USD","A","2014",39.895606,
"ISR","GDPHRWKD","TOT","USD","A","2015",39.857776,
"ISR","GDPHRWKD","TOT","USD","A","2016",39.904384,
"ISR","GDPHRWKD","TOT","USD","A","2017",40.363665,
"ISR","GDPHRWKD","TOT","USD","A","2018",41.219003,
"ISR","GDPHRWKD","TOT","USD","A","2019",42.263855,
"ISR","GDPHRWKD","TOT","USD","A","2020",44.762963,
"RUS","GDPHRWKD","TOT","USD","A","1995",15.397122,
"RUS","GDPHRWKD","TOT","USD","A","1996",15.06638,
"RUS","GDPHRWKD","TOT","USD","A","1997",15.515728,
"RUS","GDPHRWKD","TOT","USD","A","1998",15.16347,
"RUS","GDPHRWKD","TOT","USD","A","1999",14.84125,
"RUS","GDPHRWKD","TOT","USD","A","2000",15.655187,
"RUS","GDPHRWKD","TOT","USD","A","2001",16.45549,
"RUS","GDPHRWKD","TOT","USD","A","2002",16.822009,
"RUS","GDPHRWKD","TOT","USD","A","2003",18.010897,
"RUS","GDPHRWKD","TOT","USD","A","2004",19.061609,
"RUS","GDPHRWKD","TOT","USD","A","2005",20.051286,
"RUS","GDPHRWKD","TOT","USD","A","2006",21.373371,
"RUS","GDPHRWKD","TOT","USD","A","2007",22.622358,
"RUS","GDPHRWKD","TOT","USD","A","2008",23.700889,
"RUS","GDPHRWKD","TOT","USD","A","2009",22.631987,
"RUS","GDPHRWKD","TOT","USD","A","2010",23.414143,
"RUS","GDPHRWKD","TOT","USD","A","2011",24.058067,
"RUS","GDPHRWKD","TOT","USD","A","2012",24.74773,
"RUS","GDPHRWKD","TOT","USD","A","2013",25.261952,
"RUS","GDPHRWKD","TOT","USD","A","2014",25.331478,
"RUS","GDPHRWKD","TOT","USD","A","2015",24.649304,
"RUS","GDPHRWKD","TOT","USD","A","2016",24.7235,
"RUS","GDPHRWKD","TOT","USD","A","2017",25.137929,
"RUS","GDPHRWKD","TOT","USD","A","2018",25.884473,
"RUS","GDPHRWKD","TOT","USD","A","2019",26.698227,
"SVN","GDPHRWKD","TOT","USD","A","1995",24.696415,
"SVN","GDPHRWKD","TOT","USD","A","1996",26.425819,
"SVN","GDPHRWKD","TOT","USD","A","1997",28.48187,
"SVN","GDPHRWKD","TOT","USD","A","1998",29.222361,
"SVN","GDPHRWKD","TOT","USD","A","1999",30.282513,
"SVN","GDPHRWKD","TOT","USD","A","2000",31.263905,
"SVN","GDPHRWKD","TOT","USD","A","2001",32.355075,
"SVN","GDPHRWKD","TOT","USD","A","2002",32.497236,
"SVN","GDPHRWKD","TOT","USD","A","2003",33.50062,
"SVN","GDPHRWKD","TOT","USD","A","2004",34.599443,
"SVN","GDPHRWKD","TOT","USD","A","2005",36.938074,
"SVN","GDPHRWKD","TOT","USD","A","2006",39.128271,
"SVN","GDPHRWKD","TOT","USD","A","2007",40.808356,
"SVN","GDPHRWKD","TOT","USD","A","2008",40.752803,
"SVN","GDPHRWKD","TOT","USD","A","2009",38.181149,
"SVN","GDPHRWKD","TOT","USD","A","2010",39.491962,
"SVN","GDPHRWKD","TOT","USD","A","2011",40.925467,
"SVN","GDPHRWKD","TOT","USD","A","2012",40.691154,
"SVN","GDPHRWKD","TOT","USD","A","2013",40.292879,
"SVN","GDPHRWKD","TOT","USD","A","2014",40.753894,
"SVN","GDPHRWKD","TOT","USD","A","2015",40.981064,
"SVN","GDPHRWKD","TOT","USD","A","2016",42.404997,
"SVN","GDPHRWKD","TOT","USD","A","2017",43.983203,
"SVN","GDPHRWKD","TOT","USD","A","2018",45.121466,
"SVN","GDPHRWKD","TOT","USD","A","2019",45.351524,
"SVN","GDPHRWKD","TOT","USD","A","2020",45.737724,
"OECD","GDPHRWKD","TOT","USD","A","2000",41.797464,
"OECD","GDPHRWKD","TOT","USD","A","2001",42.507814,
"OECD","GDPHRWKD","TOT","USD","A","2002",43.143498,
"OECD","GDPHRWKD","TOT","USD","A","2003",44.060868,
"OECD","GDPHRWKD","TOT","USD","A","2004",45.047422,
"OECD","GDPHRWKD","TOT","USD","A","2005",45.757613,
"OECD","GDPHRWKD","TOT","USD","A","2006",46.512346,
"OECD","GDPHRWKD","TOT","USD","A","2007",47.169504,
"OECD","GDPHRWKD","TOT","USD","A","2008",47.142253,
"OECD","GDPHRWKD","TOT","USD","A","2009",47.177145,
"OECD","GDPHRWKD","TOT","USD","A","2010",47.885956,
"OECD","GDPHRWKD","TOT","USD","A","2011",48.371432,
"OECD","GDPHRWKD","TOT","USD","A","2012",48.568763,
"OECD","GDPHRWKD","TOT","USD","A","2013",49.075077,
"OECD","GDPHRWKD","TOT","USD","A","2014",49.495132,
"OECD","GDPHRWKD","TOT","USD","A","2015",50.054728,
"OECD","GDPHRWKD","TOT","USD","A","2016",50.278861,
"OECD","GDPHRWKD","TOT","USD","A","2017",51.079609,
"OECD","GDPHRWKD","TOT","USD","A","2018",51.5671,
"OECD","GDPHRWKD","TOT","USD","A","2019",52.193564,
"EU28","GDPHRWKD","TOT","USD","A","1995",39.821403,
"EU28","GDPHRWKD","TOT","USD","A","1996",40.344408,
"EU28","GDPHRWKD","TOT","USD","A","1997",41.275789,
"EU28","GDPHRWKD","TOT","USD","A","1998",42.00602,
"EU28","GDPHRWKD","TOT","USD","A","1999",42.917029,
"EU28","GDPHRWKD","TOT","USD","A","2000",44.289367,
"EU28","GDPHRWKD","TOT","USD","A","2001",45.205243,
"EU28","GDPHRWKD","TOT","USD","A","2002",46.143903,
"EU28","GDPHRWKD","TOT","USD","A","2003",46.759286,
"EU28","GDPHRWKD","TOT","USD","A","2004",47.536843,
"EU28","GDPHRWKD","TOT","USD","A","2005",48.07373,
"EU28","GDPHRWKD","TOT","USD","A","2006",48.87215,
"EU28","GDPHRWKD","TOT","USD","A","2007",49.340969,
"EU28","GDPHRWKD","TOT","USD","A","2008",49.193996,
"EU28","GDPHRWKD","TOT","USD","A","2009",48.553134,
"EU28","GDPHRWKD","TOT","USD","A","2010",49.968853,
"EU28","GDPHRWKD","TOT","USD","A","2011",50.741138,
"EU28","GDPHRWKD","TOT","USD","A","2012",50.955361,
"EU28","GDPHRWKD","TOT","USD","A","2013",51.414959,
"EU28","GDPHRWKD","TOT","USD","A","2014",51.735624,
"EU28","GDPHRWKD","TOT","USD","A","2015",52.475676,
"EU28","GDPHRWKD","TOT","USD","A","2016",52.629093,
"EU28","GDPHRWKD","TOT","USD","A","2017",53.463811,
"EU28","GDPHRWKD","TOT","USD","A","2018",53.853306,
"EU28","GDPHRWKD","TOT","USD","A","2019",54.246476,
"G-7","GDPHRWKD","TOT","USD","A","1970",24.787478,
"G-7","GDPHRWKD","TOT","USD","A","1971",25.812928,
"G-7","GDPHRWKD","TOT","USD","A","1972",27.062634,
"G-7","GDPHRWKD","TOT","USD","A","1973",28.198095,
"G-7","GDPHRWKD","TOT","USD","A","1974",28.67473,
"G-7","GDPHRWKD","TOT","USD","A","1975",29.285213,
"G-7","GDPHRWKD","TOT","USD","A","1976",30.287544,
"G-7","GDPHRWKD","TOT","USD","A","1977",31.126387,
"G-7","GDPHRWKD","TOT","USD","A","1978",32.018021,
"G-7","GDPHRWKD","TOT","USD","A","1979",32.728858,
"G-7","GDPHRWKD","TOT","USD","A","1980",33.001901,
"G-7","GDPHRWKD","TOT","USD","A","1981",33.865267,
"G-7","GDPHRWKD","TOT","USD","A","1982",34.203017,
"G-7","GDPHRWKD","TOT","USD","A","1983",35.132056,
"G-7","GDPHRWKD","TOT","USD","A","1984",36.034972,
"G-7","GDPHRWKD","TOT","USD","A","1985",37.012377,
"G-7","GDPHRWKD","TOT","USD","A","1986",37.788846,
"G-7","GDPHRWKD","TOT","USD","A","1987",38.496302,
"G-7","GDPHRWKD","TOT","USD","A","1988",39.417366,
"G-7","GDPHRWKD","TOT","USD","A","1989",40.308527,
"G-7","GDPHRWKD","TOT","USD","A","1990",41.296129,
"G-7","GDPHRWKD","TOT","USD","A","1991",42.0326,
"G-7","GDPHRWKD","TOT","USD","A","1992",43.203564,
"G-7","GDPHRWKD","TOT","USD","A","1993",43.86856,
"G-7","GDPHRWKD","TOT","USD","A","1994",44.633188,
"G-7","GDPHRWKD","TOT","USD","A","1995",45.293361,
"G-7","GDPHRWKD","TOT","USD","A","1996",46.1674,
"G-7","GDPHRWKD","TOT","USD","A","1997",47.05032,
"G-7","GDPHRWKD","TOT","USD","A","1998",48.006609,
"G-7","GDPHRWKD","TOT","USD","A","1999",49.256633,
"G-7","GDPHRWKD","TOT","USD","A","2000",50.674458,
"G-7","GDPHRWKD","TOT","USD","A","2001",51.648138,
"G-7","GDPHRWKD","TOT","USD","A","2002",52.757317,
"G-7","GDPHRWKD","TOT","USD","A","2003",53.771225,
"G-7","GDPHRWKD","TOT","USD","A","2004",54.838548,
"G-7","GDPHRWKD","TOT","USD","A","2005",55.789286,
"G-7","GDPHRWKD","TOT","USD","A","2006",56.396903,
"G-7","GDPHRWKD","TOT","USD","A","2007",56.90379,
"G-7","GDPHRWKD","TOT","USD","A","2008",57.105396,
"G-7","GDPHRWKD","TOT","USD","A","2009",57.471511,
"G-7","GDPHRWKD","TOT","USD","A","2010",58.822215,
"G-7","GDPHRWKD","TOT","USD","A","2011",59.231804,
"G-7","GDPHRWKD","TOT","USD","A","2012",59.500362,
"G-7","GDPHRWKD","TOT","USD","A","2013",60.066251,
"G-7","GDPHRWKD","TOT","USD","A","2014",60.493934,
"G-7","GDPHRWKD","TOT","USD","A","2015",61.145792,
"G-7","GDPHRWKD","TOT","USD","A","2016",61.30581,
"G-7","GDPHRWKD","TOT","USD","A","2017",62.080878,
"G-7","GDPHRWKD","TOT","USD","A","2018",62.555351,
"G-7","GDPHRWKD","TOT","USD","A","2019",63.235294,
"LVA","GDPHRWKD","TOT","USD","A","2000",17.890472,
"LVA","GDPHRWKD","TOT","USD","A","2001",18.609854,
"LVA","GDPHRWKD","TOT","USD","A","2002",20.141154,
"LVA","GDPHRWKD","TOT","USD","A","2003",21.819981,
"LVA","GDPHRWKD","TOT","USD","A","2004",24.235463,
"LVA","GDPHRWKD","TOT","USD","A","2005",26.231289,
"LVA","GDPHRWKD","TOT","USD","A","2006",27.743044,"B"
"LVA","GDPHRWKD","TOT","USD","A","2007",29.84977,
"LVA","GDPHRWKD","TOT","USD","A","2008",27.307859,
"LVA","GDPHRWKD","TOT","USD","A","2009",28.039595,
"LVA","GDPHRWKD","TOT","USD","A","2010",28.97197,
"LVA","GDPHRWKD","TOT","USD","A","2011",30.120915,
"LVA","GDPHRWKD","TOT","USD","A","2012",31.227343,
"LVA","GDPHRWKD","TOT","USD","A","2013",31.341048,
"LVA","GDPHRWKD","TOT","USD","A","2014",31.940479,
"LVA","GDPHRWKD","TOT","USD","A","2015",33.388463,
"LVA","GDPHRWKD","TOT","USD","A","2016",34.264345,
"LVA","GDPHRWKD","TOT","USD","A","2017",35.690765,
"LVA","GDPHRWKD","TOT","USD","A","2018",36.352242,
"LVA","GDPHRWKD","TOT","USD","A","2019",37.80577,
"LVA","GDPHRWKD","TOT","USD","A","2020",38.584828,
"LTU","GDPHRWKD","TOT","USD","A","1995",15.988812,
"LTU","GDPHRWKD","TOT","USD","A","1996",16.679882,
"LTU","GDPHRWKD","TOT","USD","A","1997",17.897998,
"LTU","GDPHRWKD","TOT","USD","A","1998",18.881288,
"LTU","GDPHRWKD","TOT","USD","A","1999",19.674687,
"LTU","GDPHRWKD","TOT","USD","A","2000",19.919363,
"LTU","GDPHRWKD","TOT","USD","A","2001",22.233461,
"LTU","GDPHRWKD","TOT","USD","A","2002",23.280666,
"LTU","GDPHRWKD","TOT","USD","A","2003",25.402746,
"LTU","GDPHRWKD","TOT","USD","A","2004",26.015928,
"LTU","GDPHRWKD","TOT","USD","A","2005",27.815187,
"LTU","GDPHRWKD","TOT","USD","A","2006",30.039673,
"LTU","GDPHRWKD","TOT","USD","A","2007",32.198426,
"LTU","GDPHRWKD","TOT","USD","A","2008",32.963873,
"LTU","GDPHRWKD","TOT","USD","A","2009",31.543254,
"LTU","GDPHRWKD","TOT","USD","A","2010",32.830718,
"LTU","GDPHRWKD","TOT","USD","A","2011",35.09795,
"LTU","GDPHRWKD","TOT","USD","A","2012",35.814127,
"LTU","GDPHRWKD","TOT","USD","A","2013",36.916911,
"LTU","GDPHRWKD","TOT","USD","A","2014",37.615436,
"LTU","GDPHRWKD","TOT","USD","A","2015",37.326068,
"LTU","GDPHRWKD","TOT","USD","A","2016",36.953394,
"LTU","GDPHRWKD","TOT","USD","A","2017",39.682139,
"LTU","GDPHRWKD","TOT","USD","A","2018",40.514177,
"LTU","GDPHRWKD","TOT","USD","A","2019",42.053585,
"LTU","GDPHRWKD","TOT","USD","A","2020",44.179281,
"EA19","GDPHRWKD","TOT","USD","A","1995",47.152848,
"EA19","GDPHRWKD","TOT","USD","A","1996",47.666985,
"EA19","GDPHRWKD","TOT","USD","A","1997",48.557895,
"EA19","GDPHRWKD","TOT","USD","A","1998",49.073214,
"EA19","GDPHRWKD","TOT","USD","A","1999",49.750869,
"EA19","GDPHRWKD","TOT","USD","A","2000",50.939763,
"EA19","GDPHRWKD","TOT","USD","A","2001",51.698461,
"EA19","GDPHRWKD","TOT","USD","A","2002",52.139974,
"EA19","GDPHRWKD","TOT","USD","A","2003",52.39232,
"EA19","GDPHRWKD","TOT","USD","A","2004",53.021151,
"EA19","GDPHRWKD","TOT","USD","A","2005",53.497484,
"EA19","GDPHRWKD","TOT","USD","A","2006",54.247549,
"EA19","GDPHRWKD","TOT","USD","A","2007",54.735487,
"EA19","GDPHRWKD","TOT","USD","A","2008",54.57244,
"EA19","GDPHRWKD","TOT","USD","A","2009",53.967748,
"EA19","GDPHRWKD","TOT","USD","A","2010",55.342555,
"EA19","GDPHRWKD","TOT","USD","A","2011",56.177562,
"EA19","GDPHRWKD","TOT","USD","A","2012",56.504965,
"EA19","GDPHRWKD","TOT","USD","A","2013",57.028691,
"EA19","GDPHRWKD","TOT","USD","A","2014",57.453474,
"EA19","GDPHRWKD","TOT","USD","A","2015",58.077966,
"EA19","GDPHRWKD","TOT","USD","A","2016",58.251254,
"EA19","GDPHRWKD","TOT","USD","A","2017",59.123336,
"EA19","GDPHRWKD","TOT","USD","A","2018",59.230821,
"EA19","GDPHRWKD","TOT","USD","A","2019",59.472765,
"EA19","GDPHRWKD","TOT","USD","A","2020",60.226331,
"ZAF","GDPHRWKD","TOT","USD","A","2001",15.876697,
"ZAF","GDPHRWKD","TOT","USD","A","2002",16.567479,
"ZAF","GDPHRWKD","TOT","USD","A","2003",17.753931,
"ZAF","GDPHRWKD","TOT","USD","A","2004",18.022495,
"ZAF","GDPHRWKD","TOT","USD","A","2005",17.469945,
"ZAF","GDPHRWKD","TOT","USD","A","2006",18.189686,
"ZAF","GDPHRWKD","TOT","USD","A","2007",19.043363,
"ZAF","GDPHRWKD","TOT","USD","A","2008",18.446211,
"ZAF","GDPHRWKD","TOT","USD","A","2009",18.952649,
"ZAF","GDPHRWKD","TOT","USD","A","2010",20.225573,
"ZAF","GDPHRWKD","TOT","USD","A","2011",20.299933,
"ZAF","GDPHRWKD","TOT","USD","A","2012",20.516167,
"ZAF","GDPHRWKD","TOT","USD","A","2013",20.514456,
"ZAF","GDPHRWKD","TOT","USD","A","2014",20.533058,
"ZAF","GDPHRWKD","TOT","USD","A","2015",22.553908,"E"
"ZAF","GDPHRWKD","TOT","USD","A","2016",19.938326,"E"
"ZAF","GDPHRWKD","TOT","USD","A","2017",19.927176,"E"
"ZAF","GDPHRWKD","TOT","USD","A","2018",19.859859,"E"
"ZAF","GDPHRWKD","TOT","USD","A","2019",19.943203,"E"
"CRI","GDPHRWKD","TOT","USD","A","1991",12.395066,
"CRI","GDPHRWKD","TOT","USD","A","1992",12.526999,
"CRI","GDPHRWKD","TOT","USD","A","1993",12.755563,
"CRI","GDPHRWKD","TOT","USD","A","1994",12.619753,
"CRI","GDPHRWKD","TOT","USD","A","1995",12.875718,
"CRI","GDPHRWKD","TOT","USD","A","1996",12.927027,
"CRI","GDPHRWKD","TOT","USD","A","1997",12.742868,
"CRI","GDPHRWKD","TOT","USD","A","1998",12.883903,
"CRI","GDPHRWKD","TOT","USD","A","1999",13.181781,
"CRI","GDPHRWKD","TOT","USD","A","2000",13.419427,
"CRI","GDPHRWKD","TOT","USD","A","2001",13.340478,
"CRI","GDPHRWKD","TOT","USD","A","2002",13.431107,
"CRI","GDPHRWKD","TOT","USD","A","2003",13.62039,
"CRI","GDPHRWKD","TOT","USD","A","2004",13.961451,
"CRI","GDPHRWKD","TOT","USD","A","2005",13.718511,
"CRI","GDPHRWKD","TOT","USD","A","2006",14.259665,
"CRI","GDPHRWKD","TOT","USD","A","2007",14.453706,
"CRI","GDPHRWKD","TOT","USD","A","2008",14.909054,
"CRI","GDPHRWKD","TOT","USD","A","2009",15.331663,
"CRI","GDPHRWKD","TOT","USD","A","2010",17.122775,
"CRI","GDPHRWKD","TOT","USD","A","2011",17.944786,
"CRI","GDPHRWKD","TOT","USD","A","2012",17.694625,
"CRI","GDPHRWKD","TOT","USD","A","2013",18.620355,
"CRI","GDPHRWKD","TOT","USD","A","2014",19.093774,
"CRI","GDPHRWKD","TOT","USD","A","2015",19.707747,
"CRI","GDPHRWKD","TOT","USD","A","2016",20.571849,
"CRI","GDPHRWKD","TOT","USD","A","2017",21.056973,
"CRI","GDPHRWKD","TOT","USD","A","2018",21.329192,
"CRI","GDPHRWKD","TOT","USD","A","2019",21.864922,
"CRI","GDPHRWKD","TOT","USD","A","2020",25.125104,
"BGR","GDPHRWKD","TOT","USD","A","1995",14.317507,
"BGR","GDPHRWKD","TOT","USD","A","1996",14.673005,
"BGR","GDPHRWKD","TOT","USD","A","1997",12.999757,
"BGR","GDPHRWKD","TOT","USD","A","1998",14.169776,
"BGR","GDPHRWKD","TOT","USD","A","1999",13.424182,
"BGR","GDPHRWKD","TOT","USD","A","2000",14.665886,
"BGR","GDPHRWKD","TOT","USD","A","2001",15.233783,
"BGR","GDPHRWKD","TOT","USD","A","2002",16.109533,
"BGR","GDPHRWKD","TOT","USD","A","2003",16.560794,
"BGR","GDPHRWKD","TOT","USD","A","2004",16.942764,
"BGR","GDPHRWKD","TOT","USD","A","2005",17.731329,
"BGR","GDPHRWKD","TOT","USD","A","2006",18.375573,
"BGR","GDPHRWKD","TOT","USD","A","2007",18.973032,
"BGR","GDPHRWKD","TOT","USD","A","2008",19.210128,
"BGR","GDPHRWKD","TOT","USD","A","2009",19.42819,
"BGR","GDPHRWKD","TOT","USD","A","2010",20.342917,
"BGR","GDPHRWKD","TOT","USD","A","2011",21.306747,
"BGR","GDPHRWKD","TOT","USD","A","2012",21.919864,
"BGR","GDPHRWKD","TOT","USD","A","2013",22.079348,
"BGR","GDPHRWKD","TOT","USD","A","2014",22.425725,
"BGR","GDPHRWKD","TOT","USD","A","2015",23.234392,
"BGR","GDPHRWKD","TOT","USD","A","2016",24.014903,
"BGR","GDPHRWKD","TOT","USD","A","2017",24.423244,
"BGR","GDPHRWKD","TOT","USD","A","2018",25.184915,
"BGR","GDPHRWKD","TOT","USD","A","2019",26.016403,
"BGR","GDPHRWKD","TOT","USD","A","2020",26.169905,
"HRV","GDPHRWKD","TOT","USD","A","1995",21.676571,
"HRV","GDPHRWKD","TOT","USD","A","1996",22.979066,
"HRV","GDPHRWKD","TOT","USD","A","1997",24.398616,
"HRV","GDPHRWKD","TOT","USD","A","1998",25.034138,
"HRV","GDPHRWKD","TOT","USD","A","1999",24.784175,
"HRV","GDPHRWKD","TOT","USD","A","2000",25.563033,
"HRV","GDPHRWKD","TOT","USD","A","2001",26.501524,
"HRV","GDPHRWKD","TOT","USD","A","2002",27.801591,
"HRV","GDPHRWKD","TOT","USD","A","2003",28.672438,
"HRV","GDPHRWKD","TOT","USD","A","2004",29.611714,
"HRV","GDPHRWKD","TOT","USD","A","2005",30.607722,
"HRV","GDPHRWKD","TOT","USD","A","2006",31.142836,
"HRV","GDPHRWKD","TOT","USD","A","2007",31.713863,
"HRV","GDPHRWKD","TOT","USD","A","2008",31.642018,
"HRV","GDPHRWKD","TOT","USD","A","2009",29.563866,
"HRV","GDPHRWKD","TOT","USD","A","2010",30.116726,
"HRV","GDPHRWKD","TOT","USD","A","2011",31.335895,
"HRV","GDPHRWKD","TOT","USD","A","2012",32.000099,
"HRV","GDPHRWKD","TOT","USD","A","2013",33.033945,
"HRV","GDPHRWKD","TOT","USD","A","2014",32.376676,
"HRV","GDPHRWKD","TOT","USD","A","2015",33.898903,
"HRV","GDPHRWKD","TOT","USD","A","2016",34.851815,
"HRV","GDPHRWKD","TOT","USD","A","2017",35.396875,
"HRV","GDPHRWKD","TOT","USD","A","2018",35.718965,
"HRV","GDPHRWKD","TOT","USD","A","2019",35.129232,
"HRV","GDPHRWKD","TOT","USD","A","2020",32.772991,
"ROU","GDPHRWKD","TOT","USD","A","1995",11.745915,
"ROU","GDPHRWKD","TOT","USD","A","1996",12.355712,
"ROU","GDPHRWKD","TOT","USD","A","1997",11.66338,
"ROU","GDPHRWKD","TOT","USD","A","1998",11.790725,
"ROU","GDPHRWKD","TOT","USD","A","1999",11.950482,
"ROU","GDPHRWKD","TOT","USD","A","2000",12.320312,
"ROU","GDPHRWKD","TOT","USD","A","2001",13.105906,
"ROU","GDPHRWKD","TOT","USD","A","2002",15.299629,
"ROU","GDPHRWKD","TOT","USD","A","2003",15.92199,
"ROU","GDPHRWKD","TOT","USD","A","2004",17.832505,
"ROU","GDPHRWKD","TOT","USD","A","2005",18.818431,
"ROU","GDPHRWKD","TOT","USD","A","2006",20.350918,
"ROU","GDPHRWKD","TOT","USD","A","2007",21.467135,
"ROU","GDPHRWKD","TOT","USD","A","2008",23.850142,
"ROU","GDPHRWKD","TOT","USD","A","2009",23.64341,
"ROU","GDPHRWKD","TOT","USD","A","2010",23.160306,
"ROU","GDPHRWKD","TOT","USD","A","2011",24.049888,
"ROU","GDPHRWKD","TOT","USD","A","2012",24.696479,"B"
"ROU","GDPHRWKD","TOT","USD","A","2013",25.927552,
"ROU","GDPHRWKD","TOT","USD","A","2014",26.867447,
"ROU","GDPHRWKD","TOT","USD","A","2015",28.122,
"ROU","GDPHRWKD","TOT","USD","A","2016",29.395747,
"ROU","GDPHRWKD","TOT","USD","A","2017",31.211314,
"ROU","GDPHRWKD","TOT","USD","A","2018",32.557566,
"ROU","GDPHRWKD","TOT","USD","A","2019",33.837675,
"ROU","GDPHRWKD","TOT","USD","A","2020",33.060746,
"AUS","GDPHRWKD","TOT","IDX2015","A","1970",51.398411,
"AUS","GDPHRWKD","TOT","IDX2015","A","1971",52.683096,
"AUS","GDPHRWKD","TOT","IDX2015","A","1972",53.842526,
"AUS","GDPHRWKD","TOT","IDX2015","A","1973",54.951824,
"AUS","GDPHRWKD","TOT","IDX2015","A","1974",54.077099,
"AUS","GDPHRWKD","TOT","IDX2015","A","1975",56.078565,
"AUS","GDPHRWKD","TOT","IDX2015","A","1976",57.014695,
"AUS","GDPHRWKD","TOT","IDX2015","A","1977",56.950267,
"AUS","GDPHRWKD","TOT","IDX2015","A","1978",59.353105,
"AUS","GDPHRWKD","TOT","IDX2015","A","1979",59.641204,
"AUS","GDPHRWKD","TOT","IDX2015","A","1980",60.280647,
"AUS","GDPHRWKD","TOT","IDX2015","A","1981",62.061801,
"AUS","GDPHRWKD","TOT","IDX2015","A","1982",62.838078,
"AUS","GDPHRWKD","TOT","IDX2015","A","1983",64.411825,
"AUS","GDPHRWKD","TOT","IDX2015","A","1984",65.820736,
"AUS","GDPHRWKD","TOT","IDX2015","A","1985",63.514477,
"AUS","GDPHRWKD","TOT","IDX2015","A","1986",63.55056,
"AUS","GDPHRWKD","TOT","IDX2015","A","1987",64.906876,
"AUS","GDPHRWKD","TOT","IDX2015","A","1988",64.702755,
"AUS","GDPHRWKD","TOT","IDX2015","A","1989",64.914377,
"AUS","GDPHRWKD","TOT","IDX2015","A","1990",65.935338,
"AUS","GDPHRWKD","TOT","IDX2015","A","1991",67.439953,
"AUS","GDPHRWKD","TOT","IDX2015","A","1992",69.50351,
"AUS","GDPHRWKD","TOT","IDX2015","A","1993",69.656341,
"AUS","GDPHRWKD","TOT","IDX2015","A","1994",69.779773,
"AUS","GDPHRWKD","TOT","IDX2015","A","1995",71.888274,
"AUS","GDPHRWKD","TOT","IDX2015","A","1996",74.418086,
"AUS","GDPHRWKD","TOT","IDX2015","A","1997",76.911529,
"AUS","GDPHRWKD","TOT","IDX2015","A","1998",79.434782,
"AUS","GDPHRWKD","TOT","IDX2015","A","1999",80.136345,
"AUS","GDPHRWKD","TOT","IDX2015","A","2000",80.957069,
"AUS","GDPHRWKD","TOT","IDX2015","A","2001",83.781294,
"AUS","GDPHRWKD","TOT","IDX2015","A","2002",84.947281,
"AUS","GDPHRWKD","TOT","IDX2015","A","2003",86.776633,
"AUS","GDPHRWKD","TOT","IDX2015","A","2004",86.527898,
"AUS","GDPHRWKD","TOT","IDX2015","A","2005",86.883533,
"AUS","GDPHRWKD","TOT","IDX2015","A","2006",87.386465,
"AUS","GDPHRWKD","TOT","IDX2015","A","2007",88.443078,
"AUS","GDPHRWKD","TOT","IDX2015","A","2008",91.552284,
